City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Year,Monthly_AQI,PM_Ratio,NO2_NOx_Ratio,CO_O3_Ratio,SO2_NO2_Ratio
Ahmedabad,"2016-05-29 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",May,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-05-30 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",May,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-05-31 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",May,2016,384.5,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-01 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-02 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-03 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-04 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-05 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-06 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-07 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-08 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-09 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-10 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-11 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-12 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-13 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-14 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-15 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-16 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-17 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-18 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-19 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-20 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-21 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-22 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-23 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-24 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-25 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-26 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",June,2016,372.08,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-06-27 00:00:00",33.02,107.96,11.69,28.91,40.6,14.5,11.69,1.38,36.04,0,0,0,384.5,"Very Poor",June,2016,372.08,0.3059,0.7121,0.3244,0.0477
Ahmedabad,"2016-06-28 00:00:00",27.29,107.96,9.81,28.12,37.93,14.5,9.81,1.61,39.26,0,0,0,272,Poor,June,2016,372.08,0.2528,0.7414,0.2499,0.0573
Ahmedabad,"2016-06-29 00:00:00",41.43,107.96,10.45,31.82,42.09,14.5,10.45,1.7,28.05,0,0,0,253,Poor,June,2016,372.08,0.3838,0.756,0.3725,0.0534
Ahmedabad,"2016-06-30 00:00:00",30.16,107.96,10.41,15.99,26.4,14.5,10.41,1.6,23.76,0,0,0,256,Poor,June,2016,372.08,0.2794,0.6057,0.4381,0.1001
Ahmedabad,"2016-07-01 00:00:00",29.42,107.96,9.39,10.11,19.5,14.5,9.39,1.57,16.42,0,0,0,257,Poor,July,2016,365.34,0.2725,0.5185,0.5719,0.1553
Ahmedabad,"2016-07-02 00:00:00",20.87,107.96,9.04,7.49,16.54,14.5,9.04,1.6,14.27,0,0,0,213,Poor,July,2016,365.34,0.1933,0.4528,0.6335,0.2136
Ahmedabad,"2016-07-03 00:00:00",35.08,107.96,8.36,6.52,14.88,14.5,8.36,1.63,19.44,0,0,0,218,Poor,July,2016,365.34,0.3249,0.4382,0.43,0.25
Ahmedabad,"2016-07-04 00:00:00",40.23,107.96,8.68,2.79,11.47,14.5,8.68,1.69,15.16,0,0,0,214,Poor,July,2016,365.34,0.3726,0.2432,0.5726,0.6057
Ahmedabad,"2016-07-05 00:00:00",54.25,107.96,8.11,2.78,10.89,14.5,8.11,1.42,18.46,0,0,0,207,Poor,July,2016,365.34,0.5025,0.2553,0.4393,0.5108
Ahmedabad,"2016-07-06 00:00:00",49.04,107.96,7.38,1.65,9.03,14.5,7.38,1.44,15.33,0,0,0,169,Moderate,July,2016,365.34,0.4542,0.1827,0.4814,0.8727
Ahmedabad,"2016-07-07 00:00:00",35.87,107.96,7.5,1.67,9.13,14.5,7.5,1.53,17,0,0,0,384.5,"Very Poor",July,2016,365.34,0.3323,0.1829,0.4412,0.9162
Ahmedabad,"2016-07-08 00:00:00",46.3,107.96,7.3,1.8,9.1,14.5,7.3,1.8,24,0,0,0,384.5,"Very Poor",July,2016,365.34,0.4289,0.1978,0.3042,1
Ahmedabad,"2016-07-09 00:00:00",39.15,107.96,7.05,1.9,8.95,14.5,7.05,1.4,15,0,0,0,384.5,"Very Poor",July,2016,365.34,0.3626,0.2123,0.47,0.7368
Ahmedabad,"2016-07-10 00:00:00",45.3,107.96,6.7,2.5,9.3,14.5,6.7,0.9,27,0,0,0,384.5,"Very Poor",July,2016,365.34,0.4196,0.2688,0.2481,0.36
Ahmedabad,"2016-07-11 00:00:00",43.61,107.96,7.7,3.93,11.62,14.5,7.7,1.32,21.64,0,0,0,384.5,"Very Poor",July,2016,365.34,0.4039,0.3382,0.3558,0.3359
Ahmedabad,"2016-07-12 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",July,2016,365.34,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-07-13 00:00:00",34.89,107.96,24.46,11.73,27.15,14.5,24.46,14.6,82.14,0,0,0,384.5,"Very Poor",July,2016,365.34,0.3232,0.432,0.2978,1.2447
Ahmedabad,"2016-07-14 00:00:00",38.13,107.96,46.51,48.06,43.98,14.5,46.51,23.13,39.51,0,0,0,1842,Severe,July,2016,365.34,0.3532,1.0928,1.1772,0.4813
Ahmedabad,"2016-07-15 00:00:00",36.47,107.96,0.98,37.13,22.38,14.5,0.98,19.01,39.51,0,0,0,72,Satisfactory,July,2016,365.34,0.3378,1.6591,0.0248,0.512
Ahmedabad,"2016-07-16 00:00:00",40.9,107.96,4.09,36.77,24.99,14.5,4.09,17.01,39.51,0,0,0,91,Satisfactory,July,2016,365.34,0.3788,1.4714,0.1035,0.4626
Ahmedabad,"2016-07-17 00:00:00",34.19,107.96,6.02,34.38,20.93,14.5,6.02,14.17,39.51,0,0,0,124,Moderate,July,2016,365.34,0.3167,1.6426,0.1524,0.4122
Ahmedabad,"2016-07-18 00:00:00",32.92,107.96,4.92,36.8,25.92,14.5,4.92,14.66,39.51,0,0,0,145,Moderate,July,2016,365.34,0.3049,1.4198,0.1245,0.3984
Ahmedabad,"2016-07-19 00:00:00",41.39,107.96,100.77,54.7,48.42,14.5,100.77,15.75,39.51,0,0,0.13,499,Severe,July,2016,365.34,0.3834,1.1297,2.5505,0.2879
Ahmedabad,"2016-07-20 00:00:00",31.71,107.96,1.67,22.75,18.5,14.5,1.67,15.47,39.51,0,0,0,557,Severe,July,2016,365.34,0.2937,1.2297,0.0423,0.68
Ahmedabad,"2016-07-21 00:00:00",33.48,107.96,1.94,30.88,27.87,14.5,1.94,14.26,39.51,0,0,0,114,Moderate,July,2016,365.34,0.3101,1.108,0.0491,0.4618
Ahmedabad,"2016-07-22 00:00:00",30.8,107.96,2.57,25.15,24.2,14.5,2.57,17.02,39.51,0,0,0,148,Moderate,July,2016,365.34,0.2853,1.0393,0.065,0.6767
Ahmedabad,"2016-07-23 00:00:00",30.47,107.96,1.64,38.78,36.5,14.5,1.64,15.8,39.51,0,0.01,0,99,Satisfactory,July,2016,365.34,0.2822,1.0625,0.0415,0.4074
Ahmedabad,"2016-07-24 00:00:00",34.64,107.96,6.67,39.23,38.7,14.5,6.67,15.07,39.51,0,0,0,117,Moderate,July,2016,365.34,0.3209,1.0137,0.1688,0.3841
Ahmedabad,"2016-07-25 00:00:00",43.71,107.96,8.85,39.95,40.31,14.5,8.85,15.37,39.51,0,0,0,275,Poor,July,2016,365.34,0.4049,0.9911,0.224,0.3847
Ahmedabad,"2016-07-26 00:00:00",46.52,107.96,3.87,33.24,33.53,14.5,3.87,15,6.9,0,0,0,183,Moderate,July,2016,365.34,0.4309,0.9914,0.5609,0.4513
Ahmedabad,"2016-07-27 00:00:00",36.54,107.96,18.76,20.32,33.01,14.5,18.76,16.78,11.46,6.37,11.68,8.7,336,"Very Poor",July,2016,365.34,0.3385,0.6156,1.637,0.8258
Ahmedabad,"2016-07-28 00:00:00",36.87,107.96,26.51,23.28,47.75,14.5,26.51,13.74,4.91,4.83,12.77,6.74,468,Severe,July,2016,365.34,0.3415,0.4875,5.3992,0.5902
Ahmedabad,"2016-07-29 00:00:00",46.19,107.96,86.72,29.66,116.39,14.5,86.72,14.31,4.77,5.5,26.78,0.99,776,Severe,July,2016,365.34,0.4278,0.2548,18.1803,0.4825
Ahmedabad,"2016-07-30 00:00:00",48.44,107.96,84.21,30.66,114.87,14.5,84.21,15.67,4.26,1.62,7.1,0.23,805,Severe,July,2016,365.34,0.4487,0.2669,19.7676,0.5111
Ahmedabad,"2016-07-31 00:00:00",40.18,107.96,72.58,28.27,100.85,14.5,72.58,14.63,4.33,0,0.3,0,705,Severe,July,2016,365.34,0.3722,0.2803,16.7621,0.5175
Ahmedabad,"2016-08-01 00:00:00",33.5,107.96,79.53,30.42,109.95,14.5,79.53,14.95,4.81,0,0,0,740,Severe,August,2016,324.35,0.3103,0.2767,16.5343,0.4915
Ahmedabad,"2016-08-02 00:00:00",29.36,107.96,83.72,29.75,113.47,14.5,83.72,15.31,3.68,0,0,0,751,Severe,August,2016,324.35,0.272,0.2622,22.75,0.5146
Ahmedabad,"2016-08-03 00:00:00",44.59,107.96,89.85,29.34,119.19,14.5,89.85,14.18,4.91,0.13,0,0,798,Severe,August,2016,324.35,0.413,0.2462,18.2994,0.4833
Ahmedabad,"2016-08-04 00:00:00",50.65,107.96,10.63,13,19.88,14.5,10.63,13.06,6.21,33.6,19.27,0.09,494,Severe,August,2016,324.35,0.4692,0.6539,1.7118,1.0046
Ahmedabad,"2016-08-05 00:00:00",33.93,107.96,5.06,13.41,16.13,14.5,5.06,19.54,6.16,3.24,0.04,0,234,Poor,August,2016,324.35,0.3143,0.8314,0.8214,1.4571
Ahmedabad,"2016-08-06 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",August,2016,324.35,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-08-07 00:00:00",43.9,107.96,2.77,28.09,22.68,14.5,2.77,15.37,0.61,0.56,0.11,0.07,384.5,"Very Poor",August,2016,324.35,0.4066,1.2385,4.541,0.5472
Ahmedabad,"2016-08-08 00:00:00",93.34,107.96,9.72,27.88,34.75,14.5,9.72,13.18,1.4,0.1,0,0,327,"Very Poor",August,2016,324.35,0.8646,0.8023,6.9429,0.4727
Ahmedabad,"2016-08-09 00:00:00",38.06,107.96,6.96,22.63,29.58,14.5,6.96,14.75,3.47,2.67,6.25,1.44,257,Poor,August,2016,324.35,0.3525,0.765,2.0058,0.6518
Ahmedabad,"2016-08-10 00:00:00",20.19,107.96,10.41,18.13,28.54,14.5,10.41,15.01,4.9,8.43,13.81,2.64,300,Poor,August,2016,324.35,0.187,0.6352,2.1245,0.8279
Ahmedabad,"2016-08-11 00:00:00",10.45,107.96,12.59,17.81,30.41,14.5,12.59,14.26,5.87,5.66,18.88,3.59,309,"Very Poor",August,2016,324.35,0.0968,0.5857,2.1448,0.8007
Ahmedabad,"2016-08-12 00:00:00",29.87,107.96,13.53,14.69,28.22,14.5,13.53,14.56,9.6,8.99,19.6,7.22,316,"Very Poor",August,2016,324.35,0.2767,0.5206,1.4094,0.9912
Ahmedabad,"2016-08-13 00:00:00",60.18,107.96,8.64,13.25,21.89,14.5,8.64,15.3,13.19,3.04,10.46,2.29,296,Poor,August,2016,324.35,0.5574,0.6053,0.655,1.1547
Ahmedabad,"2016-08-14 00:00:00",85.1,107.96,8.14,12.91,21.04,14.5,8.14,14.51,12.45,2.64,9.08,1.5,240,Poor,August,2016,324.35,0.7883,0.6136,0.6538,1.1239
Ahmedabad,"2016-08-15 00:00:00",55.55,107.96,8.38,13.45,21.83,14.5,8.38,16.6,11.84,3.91,8.47,1.27,220,Poor,August,2016,324.35,0.5145,0.6161,0.7078,1.2342
Ahmedabad,"2016-08-16 00:00:00",170.22,107.96,15.47,17.88,33.33,14.5,15.47,14.21,10.05,3.98,8.81,1.57,460,Severe,August,2016,324.35,1.5767,0.5365,1.5393,0.7947
Ahmedabad,"2016-08-17 00:00:00",35.05,107.96,7.66,16.07,23.73,14.5,7.66,16.13,9.81,3.92,7.92,1.36,341,"Very Poor",August,2016,324.35,0.3247,0.6772,0.7808,1.0037
Ahmedabad,"2016-08-18 00:00:00",37.68,107.96,6.39,9.49,15.88,14.5,6.39,16.15,13.7,2.5,6.9,0.92,216,Poor,August,2016,324.35,0.349,0.5976,0.4664,1.7018
Ahmedabad,"2016-08-19 00:00:00",32.78,107.96,6.08,12.1,20.94,14.5,6.08,12.29,13.13,2.6,10.38,2.52,174,Moderate,August,2016,324.35,0.3036,0.5778,0.4631,1.0157
Ahmedabad,"2016-08-20 00:00:00",53.5,107.96,12,14.19,26.57,14.5,12,16.32,5.48,7.94,13.77,2.91,252,Poor,August,2016,324.35,0.4956,0.5341,2.1898,1.1501
Ahmedabad,"2016-08-21 00:00:00",48.24,107.96,10.91,15.52,26.43,14.5,10.91,16.16,5.98,6.48,11.94,2.44,283,Poor,August,2016,324.35,0.4468,0.5872,1.8244,1.0412
Ahmedabad,"2016-08-22 00:00:00",63.27,107.96,8.82,13.23,25.6,14.5,8.82,24.81,8.68,4.04,11.75,1.63,282,Poor,August,2016,324.35,0.5861,0.5168,1.0161,1.8753
Ahmedabad,"2016-08-23 00:00:00",40.43,107.96,7.42,10.29,23.27,14.5,7.42,12.24,5,2.99,8.49,1.36,189,Moderate,August,2016,324.35,0.3745,0.4422,1.484,1.1895
Ahmedabad,"2016-08-24 00:00:00",31.15,107.96,8.91,9.94,18.86,14.5,8.91,21.48,12.97,3.07,7.01,1.11,204,Poor,August,2016,324.35,0.2885,0.527,0.687,2.161
Ahmedabad,"2016-08-25 00:00:00",33.76,107.96,9.15,12.22,21.37,14.5,9.15,17.68,8.36,2.68,8.58,1.24,207,Poor,August,2016,324.35,0.3127,0.5718,1.0945,1.4468
Ahmedabad,"2016-08-26 00:00:00",35.95,107.96,10.05,9.75,19.8,14.5,10.05,16.66,8.61,2.59,9.85,1.74,218,Poor,August,2016,324.35,0.333,0.4924,1.1672,1.7087
Ahmedabad,"2016-08-27 00:00:00",58.07,107.96,10.51,8.67,19.18,14.5,10.51,21.2,19.87,3.49,11.59,3.3,243,Poor,August,2016,324.35,0.5379,0.452,0.5289,2.4452
Ahmedabad,"2016-08-28 00:00:00",46.04,107.96,9.72,8.75,18.46,14.5,9.72,17.27,10.35,2.09,6.33,1.19,219,Poor,August,2016,324.35,0.4265,0.474,0.9391,1.9737
Ahmedabad,"2016-08-29 00:00:00",52.27,107.96,10.79,9.23,20.02,14.5,10.79,19.62,9.14,4.67,8.96,1.89,247,Poor,August,2016,324.35,0.4842,0.461,1.1805,2.1257
Ahmedabad,"2016-08-30 00:00:00",46.68,107.96,10.08,9.3,19.73,14.5,10.08,17.77,15.97,2.98,7.55,1.4,235,Poor,August,2016,324.35,0.4324,0.4714,0.6312,1.9108
Ahmedabad,"2016-08-31 00:00:00",44.59,107.96,10.47,7.39,17.86,14.5,10.47,17.62,11.2,2.88,6.65,1,234,Poor,August,2016,324.35,0.413,0.4138,0.9348,2.3843
Ahmedabad,"2016-09-01 00:00:00",30.81,107.96,9.36,7.86,17.22,14.5,9.36,17.58,15.72,1.96,4.87,0.97,217,Poor,September,2016,245.38,0.2854,0.4564,0.5954,2.2366
Ahmedabad,"2016-09-02 00:00:00",47.67,107.96,9.63,8.39,18.02,14.5,9.63,16.95,18.89,2.41,6.07,1.07,222,Poor,September,2016,245.38,0.4416,0.4656,0.5098,2.0203
Ahmedabad,"2016-09-03 00:00:00",35.69,107.96,9.38,8.14,18.2,14.5,9.38,16.72,14.63,1.77,5.62,0.78,241,Poor,September,2016,245.38,0.3306,0.4473,0.6411,2.0541
Ahmedabad,"2016-09-04 00:00:00",36.44,107.96,9.59,7.07,16.66,14.5,9.59,17.76,14.99,1.53,5.32,0.59,225,Poor,September,2016,245.38,0.3375,0.4244,0.6398,2.512
Ahmedabad,"2016-09-05 00:00:00",33.83,107.96,10.14,7.82,18.27,14.5,10.14,17.93,13.9,1.49,4.8,0.66,241,Poor,September,2016,245.38,0.3134,0.428,0.7295,2.2928
Ahmedabad,"2016-09-06 00:00:00",34.23,107.96,10.17,7.14,17.3,14.5,10.17,18.76,13.79,1.35,3.9,0.58,237,Poor,September,2016,245.38,0.3171,0.4127,0.7375,2.6275
Ahmedabad,"2016-09-07 00:00:00",52.15,107.96,10.7,7.15,17.85,14.5,10.7,16.32,14.67,2.75,8.02,0.91,251,Poor,September,2016,245.38,0.483,0.4006,0.7294,2.2825
Ahmedabad,"2016-09-08 00:00:00",35.99,107.96,9.91,8.65,18.56,14.5,9.91,19.29,18.16,1.77,4.13,2.96,220,Poor,September,2016,245.38,0.3334,0.4661,0.5457,2.2301
Ahmedabad,"2016-09-09 00:00:00",37.93,107.96,9.75,9.2,18.95,14.5,9.75,19.07,15.42,2.23,4.58,1.11,221,Poor,September,2016,245.38,0.3513,0.4855,0.6323,2.0728
Ahmedabad,"2016-09-10 00:00:00",31.94,107.96,9.5,7.84,17.34,14.5,9.5,16.87,14.27,1.12,3.59,0.65,226,Poor,September,2016,245.38,0.2959,0.4521,0.6657,2.1518
Ahmedabad,"2016-09-11 00:00:00",18.04,107.96,7.3,7.02,17.19,14.5,7.3,15.49,19,0.61,2.32,0.36,208,Poor,September,2016,245.38,0.1671,0.4084,0.3842,2.2066
Ahmedabad,"2016-09-12 00:00:00",27.9,107.96,9.52,9.55,21.06,14.5,9.52,14.48,21.74,1.28,5.49,1.3,190,Moderate,September,2016,245.38,0.2584,0.4535,0.4379,1.5162
Ahmedabad,"2016-09-13 00:00:00",36.51,107.96,10.07,10.68,21.06,14.5,10.07,18.22,22.56,1.53,6.64,1.82,250,Poor,September,2016,245.38,0.3382,0.5071,0.4464,1.706
Ahmedabad,"2016-09-14 00:00:00",55.71,107.96,11.17,12.86,24.03,14.5,11.17,17.75,21.14,2.55,10.55,3.43,280,Poor,September,2016,245.38,0.516,0.5352,0.5284,1.3802
Ahmedabad,"2016-09-15 00:00:00",57.01,107.96,13.68,11.99,25.67,14.5,13.68,18.36,20.81,3,15.01,4.97,306,"Very Poor",September,2016,245.38,0.5281,0.4671,0.6574,1.5313
Ahmedabad,"2016-09-16 00:00:00",53.94,107.96,10.01,12.54,22.55,14.5,10.01,18.85,24.79,2.72,9.57,2.13,249,Poor,September,2016,245.38,0.4996,0.5561,0.4038,1.5032
Ahmedabad,"2016-09-17 00:00:00",49.34,107.96,9.75,8.67,18.43,14.5,9.75,15.82,26.39,2.02,6.6,0.97,213,Poor,September,2016,245.38,0.457,0.4704,0.3695,1.8247
Ahmedabad,"2016-09-18 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,135,Moderate,September,2016,245.38,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-09-19 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",September,2016,245.38,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-09-20 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,384.5,"Very Poor",September,2016,245.38,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-09-21 00:00:00",42.22,107.96,10.17,9.74,19.91,14.5,10.17,14.36,14.84,2.32,7.96,1.89,384.5,"Very Poor",September,2016,245.38,0.3911,0.4892,0.6853,1.4743
Ahmedabad,"2016-09-22 00:00:00",39.43,107.96,12.67,10.1,22.77,14.5,12.67,16.95,11.63,4.34,9.99,2.34,268,Poor,September,2016,245.38,0.3652,0.4436,1.0894,1.6782
Ahmedabad,"2016-09-23 00:00:00",42.33,107.96,11.31,9.31,20.62,14.5,11.31,19.61,15.38,3.78,8.85,1.94,267,Poor,September,2016,245.38,0.3921,0.4515,0.7354,2.1063
Ahmedabad,"2016-09-24 00:00:00",26.75,107.96,9.8,6.77,16.57,14.5,9.8,19.37,17.5,1.94,4.72,0.71,216,Poor,September,2016,245.38,0.2478,0.4086,0.56,2.8612
Ahmedabad,"2016-09-25 00:00:00",34.16,107.96,9.66,5.46,15.12,14.5,9.66,18.59,17.44,0.63,3.06,0.47,212,Poor,September,2016,245.38,0.3164,0.3611,0.5539,3.4048
Ahmedabad,"2016-09-26 00:00:00",30.07,107.96,9.82,5.73,15.55,14.5,9.82,18.28,17.65,1.65,3.38,0.6,214,Poor,September,2016,245.38,0.2785,0.3685,0.5564,3.1902
Ahmedabad,"2016-09-27 00:00:00",25.54,107.96,9.5,5.56,15.63,14.5,9.5,15.28,16.47,1.1,2.55,0.48,222,Poor,September,2016,245.38,0.2366,0.3557,0.5768,2.7482
Ahmedabad,"2016-09-28 00:00:00",38.47,107.96,10.63,5.7,16.34,14.5,10.63,17.44,17.34,1.28,3.62,0.78,216,Poor,September,2016,245.38,0.3563,0.3488,0.613,3.0596
Ahmedabad,"2016-09-29 00:00:00",42.55,107.96,10.36,6.59,16.95,14.5,10.36,17.85,20.24,1.28,2.99,0.24,236,Poor,September,2016,245.38,0.3941,0.3888,0.5119,2.7086
Ahmedabad,"2016-09-30 00:00:00",38.1,107.96,10.2,7.04,17.24,14.5,10.2,18.46,16.83,1.6,3.68,0.3,225,Poor,September,2016,245.38,0.3529,0.4084,0.6061,2.6222
Ahmedabad,"2016-10-01 00:00:00",27.22,107.96,12.02,6.34,18.36,14.5,12.02,17.38,12.94,1.25,5.51,0.06,231,Poor,October,2016,328.27,0.2521,0.3453,0.9289,2.7413
Ahmedabad,"2016-10-02 00:00:00",41.81,107.96,10.75,9.77,20.52,14.5,10.75,18.03,22.44,1.4,4.97,0.05,298,Poor,October,2016,328.27,0.3873,0.4761,0.4791,1.8454
Ahmedabad,"2016-10-03 00:00:00",75.03,107.96,11.23,9.47,20.7,14.5,11.23,17.61,41.28,1.76,6.56,0.02,267,Poor,October,2016,328.27,0.695,0.4575,0.272,1.8596
Ahmedabad,"2016-10-04 00:00:00",58.37,107.96,16.28,47.19,39.51,14.5,16.244999999999997,46.78,39.51,3.87,23.95,1.8,236,Poor,October,2016,328.27,0.5407,1.1944,0.4112,0.9913
Ahmedabad,"2016-10-05 00:00:00",30.48,107.96,16.49,7.43,23.91,14.5,16.49,18.79,6.38,3.93,11.1,0,384.5,"Very Poor",October,2016,328.27,0.2823,0.3107,2.5846,2.5289
